rank,slug,title,devpost_url,stage,leverage,execution,impact,creativity,aggregate,confidence,webmcp_verification,adjudication,screenshot
2181,marginalia-8olys5,Marginalia,https://devpost.com/software/marginalia-8olys5,S2,8.0,1.0,7.5,8.5,25.0,0.895,FAILED,,screenshots/marginalia-8olys5.png
2182,aizoya-opportunity-intelligence,AIZOYA Opportunity Intelligence,https://devpost.com/software/aizoya-opportunity-intelligence,S2,7.5,4.0,7.0,6.5,25.0,0.825,FAILED,,screenshots/aizoya-opportunity-intelligence.png
2183,bidlens-9x6y05,BidLens,https://devpost.com/software/bidlens-9x6y05,S2,7.5,3.5,7.0,7.0,25.0,0.76,REPO_VERIFIED,,screenshots/bidlens-9x6y05.png
2184,lightcone-game,LIGHTCONE Hide and Seek,https://devpost.com/software/lightcone-game,S2,7.5,3.5,5.0,9.0,25.0,0.82,CLAIM_ONLY,,screenshots/lightcone-game.png
2185,cargopilot,CargoPilot,https://devpost.com/software/cargopilot,S2,7.5,2.5,7.0,8.0,25.0,0.87,CLAIM_ONLY,,screenshots/cargopilot.png
2186,maze-escape-game,Maze Escape Game,https://devpost.com/software/maze-escape-game,S1,7.0,6.0,6.0,6.0,25.0,0.59,UNVERIFIED,,screenshots/maze-escape-game.png
2187,mininotes-app-custom-notes-and-collections-using-webmcp,MiniNotes.app — Custom Notes and Collections using WebMCP,https://devpost.com/software/mininotes-app-custom-notes-and-collections-using-webmcp,S2,7.0,6.0,6.0,6.0,25.0,0.725,CLAIM_ONLY,,screenshots/mininotes-app-custom-notes-and-collections-using-webmcp.png
2188,tripwise,tripwise,https://devpost.com/software/tripwise,S2,7.0,5.5,6.5,6.0,25.0,0.8,VERIFIED_RUNTIME,,screenshots/tripwise.png
2189,unitwatch,Unitwatch,https://devpost.com/software/unitwatch,S2,7.0,4.5,7.0,6.5,25.0,0.89,VERIFIED_RUNTIME,,screenshots/unitwatch.png
2190,intent-tgscqe,INTENT,https://devpost.com/software/intent-tgscqe,S1,6.5,4.5,7.0,7.0,25.0,0.54,UNVERIFIED,,screenshots/intent-tgscqe.png
2191,partnerbird,PartnerBird,https://devpost.com/software/partnerbird,S1,6.5,4.5,7.0,7.0,25.0,0.46,UNVERIFIED,,screenshots/partnerbird.png
2192,mostra-d-arte,Mostra d'Arte: The Agent-Native Art Gallery,https://devpost.com/software/mostra-d-arte,S1,6.5,4.5,6.5,7.5,25.0,0.545,UNVERIFIED,,screenshots/mostra-d-arte.png
2193,safedose-ai-regimenguard,SafeDose AI - RegimenGuard,https://devpost.com/software/safedose-ai-regimenguard,S1,6.5,4.0,8.5,6.0,25.0,0.47,UNVERIFIED,,screenshots/safedose-ai-regimenguard.png
2194,phlegm-spitting-old-man-coughing-fit-generator,Phlegm-Spitting Old Man Coughing Fit Generator,https://devpost.com/software/phlegm-spitting-old-man-coughing-fit-generator,S2,6.0,7.0,3.0,9.0,25.0,0.88,VERIFIED_RUNTIME,,screenshots/phlegm-spitting-old-man-coughing-fit-generator.png
2195,iwb-home-base,IWB Home Base,https://devpost.com/software/iwb-home-base,S1,6.0,6.0,7.5,5.5,25.0,0.63,UNVERIFIED,,screenshots/iwb-home-base.png
2196,agentcampaign,AgentCampaign,https://devpost.com/software/agentcampaign,S1,6.0,6.0,7.0,6.0,25.0,0.7,UNVERIFIED,,screenshots/agentcampaign.png
2197,fullcalendar-webmcp,FullCalendar WebMCP,https://devpost.com/software/fullcalendar-webmcp,S1R,6,6,7,6,25,0.65,UNVERIFIED,,screenshots/fullcalendar-webmcp.png
2198,journey-6dkj9l,Ecrit,https://devpost.com/software/journey-6dkj9l,S1,6.0,6.0,7.0,6.0,25.0,0.635,UNVERIFIED,,screenshots/journey-6dkj9l.png
2199,smart-link-y7afmb,Smart Link,https://devpost.com/software/smart-link-y7afmb,S1,6.0,6.0,7.0,6.0,25.0,0.525,UNVERIFIED,,screenshots/smart-link-y7afmb.png
2200,the-dealer-s-desk,The Dealer's Desk,https://devpost.com/software/the-dealer-s-desk,S1,6.0,6.0,7.0,6.0,25.0,0.575,UNVERIFIED,,screenshots/the-dealer-s-desk.png
2201,clientops,ClientOps,https://devpost.com/software/clientops,S1,6.0,5.5,7.5,6.0,25.0,0.61,UNVERIFIED,,screenshots/clientops.png
2202,giftgenie-webmcp-personal-shopper,Co-Shop: WebMCP Personal Shopper,https://devpost.com/software/giftgenie-webmcp-personal-shopper,S1,6.0,5.5,7.5,6.0,25.0,0.61,UNVERIFIED,,screenshots/giftgenie-webmcp-personal-shopper.png
2203,regvista-mas-sg,RegVista MAS SG,https://devpost.com/software/regvista-mas-sg,S1,6.0,5.5,7.5,6.0,25.0,0.65,UNVERIFIED,,screenshots/regvista-mas-sg.png
2204,ag-slide,AG-Slide,https://devpost.com/software/ag-slide,S1,6.0,5.5,7.0,6.5,25.0,0.62,UNVERIFIED,,screenshots/ag-slide.png
2205,batch-relay-webmcp,Batch Relay WebMCP,https://devpost.com/software/batch-relay-webmcp,S1,6.0,5.5,7.0,6.5,25.0,0.555,UNVERIFIED,,screenshots/batch-relay-webmcp.png
2206,actually-instant,Actually Instant,https://devpost.com/software/actually-instant,S1,6.0,5.0,8.0,6.0,25.0,0.595,UNVERIFIED,,screenshots/actually-instant.png
2207,fv-tax-engine-ai-fiscal-agent-for-odoo-7gheck,FV® Tax Engine | AI Fiscal Agent for Odoo,https://devpost.com/software/fv-tax-engine-ai-fiscal-agent-for-odoo-7gheck,S1,6.0,5.0,8.0,6.0,25.0,0.52,UNVERIFIED,,screenshots/fv-tax-engine-ai-fiscal-agent-for-odoo-7gheck.png
2208,lifereceipt-your-purchases-remembered-4rewq5,"LifeReceipt-Your purchases, remembered.",https://devpost.com/software/lifereceipt-your-purchases-remembered-4rewq5,S1,6.0,5.0,8.0,6.0,25.0,0.585,UNVERIFIED,,screenshots/lifereceipt-your-purchases-remembered-4rewq5.png
2209,mcp-visionquote,MCP VisionQuote,https://devpost.com/software/mcp-visionquote,S1,6.0,5.0,8.0,6.0,25.0,0.575,UNVERIFIED,,screenshots/mcp-visionquote.png
2210,pantryos,PantryOS,https://devpost.com/software/pantryos,S1,6.0,5.0,8.0,6.0,25.0,0.59,UNVERIFIED,,screenshots/pantryos.png
2211,retraction-radar,Retraction Radar,https://devpost.com/software/retraction-radar,S1,6.0,5.0,8.0,6.0,25.0,0.53,UNVERIFIED,,screenshots/retraction-radar.png
2212,safedose-ai-medication-safety-tutor,SafeDose: AI Medication Safety Tutor,https://devpost.com/software/safedose-ai-medication-safety-tutor,S1,6.0,5.0,8.0,6.0,25.0,0.51,UNVERIFIED,,screenshots/safedose-ai-medication-safety-tutor.png
2213,supplypilot,SupplyPilot,https://devpost.com/software/supplypilot,S1R,6,5,8,6,25,0.69,UNVERIFIED,,screenshots/supplypilot.png
2214,tariffiq-x09t45,Tariffiq,https://devpost.com/software/tariffiq-x09t45,S1,6.0,5.0,8.0,6.0,25.0,0.635,UNVERIFIED,,screenshots/tariffiq-x09t45.png
2215,tripmate-collab-webmcp-travel-planner,TripMate Collab: WebMCP Travel Planner,https://devpost.com/software/tripmate-collab-webmcp-travel-planner,S1,6.0,5.0,8.0,6.0,25.0,0.57,UNVERIFIED,,screenshots/tripmate-collab-webmcp-travel-planner.png
2216,canvasflow-ycto20,Canvasflow,https://devpost.com/software/canvasflow-ycto20,S1,6.0,5.0,7.5,6.5,25.0,0.56,UNVERIFIED,,screenshots/canvasflow-ycto20.png
2217,stadtoskop-webmcp,Stadtoskop WebMCP,https://devpost.com/software/stadtoskop-webmcp,S1,6.0,5.0,7.5,6.5,25.0,0.57,UNVERIFIED,,screenshots/stadtoskop-webmcp.png
2218,teresct,Teresct,https://devpost.com/software/teresct,S1,6.0,5.0,7.5,6.5,25.0,0.535,UNVERIFIED,,screenshots/teresct.png
2219,agentprofile,Agentprofiles,https://devpost.com/software/agentprofile,S1,6.0,5.0,7.0,7.0,25.0,0.59,UNVERIFIED,,screenshots/agentprofile.png
2220,aichemist-i1fzb7,AIchemist,https://devpost.com/software/aichemist-i1fzb7,S1,6.0,5.0,7.0,7.0,25.0,0.595,UNVERIFIED,,screenshots/aichemist-i1fzb7.png
2221,creative-community-orchestrator,Creative Community Orchestrator,https://devpost.com/software/creative-community-orchestrator,S1,6.0,5.0,7.0,7.0,25.0,0.545,UNVERIFIED,,screenshots/creative-community-orchestrator.png
2222,thinking-map,Thinking Map,https://devpost.com/software/thinking-map,S1,6.0,5.0,7.0,7.0,25.0,0.63,UNVERIFIED,,screenshots/thinking-map.png
2223,chalkboard-kospjr,Chalkboard,https://devpost.com/software/chalkboard-kospjr,S1,6.0,4.5,7.5,7.0,25.0,0.45,UNVERIFIED,,screenshots/chalkboard-kospjr.png
2224,lightning-network-explorer,E-Light,https://devpost.com/software/lightning-network-explorer,S1,5.5,6.0,7.0,6.5,25.0,0.655,UNVERIFIED,,screenshots/lightning-network-explorer.png
2225,chronophys-vision-3-0,ChronoPhys-Vision 3.0,https://devpost.com/software/chronophys-vision-3-0,S1,5.5,4.0,7.5,8.0,25.0,0.425,UNVERIFIED,,screenshots/chronophys-vision-3-0.png
2226,tonic,Tonic,https://devpost.com/software/tonic,S2,5.0,8.0,6.5,5.5,25.0,0.85,VERIFIED_RUNTIME,,screenshots/tonic.png
2227,omniforge-who5lx,Mindlink,https://devpost.com/software/omniforge-who5lx,S1,5.0,5.0,7.5,7.5,25.0,0.455,UNVERIFIED,,screenshots/omniforge-who5lx.png
2228,pointcanvas-webmcp-collaborative-3d-point-cloud-inspector,PointCanvas (WebMCP Collaborative 3D Point Cloud Inspector),https://devpost.com/software/pointcanvas-webmcp-collaborative-3d-point-cloud-inspector,S2,8.5,1.0,7.0,8.0,24.5,0.95,FAILED,,screenshots/pointcanvas-webmcp-collaborative-3d-point-cloud-inspector.png
2229,euterpe-ytwml3,Euterpe,https://devpost.com/software/euterpe-ytwml3,S2,8.5,1.0,6.5,8.5,24.5,0.865,FAILED,,screenshots/euterpe-ytwml3.png
2230,visionboard-6i9avj,VisionBoard WebMCP,https://devpost.com/software/visionboard-6i9avj,S2,8.0,3.0,7.0,6.5,24.5,0.81,CLAIM_ONLY,,screenshots/visionboard-6i9avj.png
2231,kylrix,kylrix,https://devpost.com/software/kylrix,S2,8.0,2.5,7.0,7.0,24.5,0.915,UNVERIFIED,,screenshots/kylrix.png
2232,shared-room-mcp,Shared Room MCP,https://devpost.com/software/shared-room-mcp,S2,8.0,2.5,7.0,7.0,24.5,0.885,CLAIM_ONLY,,screenshots/shared-room-mcp.png
2233,joy-of-painting,Joy Of Painting,https://devpost.com/software/joy-of-painting,S2,8.0,2.5,6.0,8.0,24.5,0.85,FAILED,,screenshots/joy-of-painting.png
2234,buildai-command,BuildAI Command,https://devpost.com/software/buildai-command,S2,8.0,2.0,7.5,7.0,24.5,0.83,CLAIM_ONLY,,screenshots/buildai-command.png
2235,openwebos,OpenWebOS,https://devpost.com/software/openwebos,S2,8.0,2.0,7.0,7.5,24.5,0.885,UNVERIFIED,,screenshots/openwebos.png
2236,memorybook-2ow7ty,MemoryBook,https://devpost.com/software/memorybook-2ow7ty,S2,8.0,2.0,6.5,8.0,24.5,0.835,UNVERIFIED,,screenshots/memorybook-2ow7ty.png
2237,cobweb-webmcp-enabled-micropython-ide,Cobweb - WebMCP enabled Micropython IDE,https://devpost.com/software/cobweb-webmcp-enabled-micropython-ide,S2,8.0,1.5,7.0,8.0,24.5,0.87,UNVERIFIED,,screenshots/cobweb-webmcp-enabled-micropython-ide.png
2238,orchestra-8k10lb,Orchestra,https://devpost.com/software/orchestra-8k10lb,S2,8.0,1.5,7.0,8.0,24.5,0.845,UNVERIFIED,,screenshots/orchestra-8k10lb.png
2239,task-liaison-ai-command-center,Task-Liaison: AI Command Center,https://devpost.com/software/task-liaison-ai-command-center,S2,8.0,1.0,8.5,7.0,24.5,0.88,UNVERIFIED,,screenshots/task-liaison-ai-command-center.png
2240,khum,KHUM,https://devpost.com/software/khum,S2,8.0,1.0,8.0,7.5,24.5,0.925,FAILED,,screenshots/khum.png
2241,praxis-human-agent-nle,Praxis: Human + Agent NLE,https://devpost.com/software/praxis-human-agent-nle,S2,8.0,1.0,7.5,8.0,24.5,0.955,FAILED,,screenshots/praxis-human-agent-nle.png
2242,openspiderweb,OpenSpiderWeb,https://devpost.com/software/openspiderweb,S2,7.5,3.5,5.5,8.0,24.5,0.84,UNVERIFIED,,screenshots/openspiderweb.png
2243,pitch-the-ai,Pitch The AI,https://devpost.com/software/pitch-the-ai,S2,7.5,3.0,6.5,7.5,24.5,0.85,UNVERIFIED,,screenshots/pitch-the-ai.png
2244,omnistrand,omnistrand,https://devpost.com/software/omnistrand,S2,7.5,1.0,7.5,8.5,24.5,0.9,FAILED,,screenshots/omnistrand.png
2245,drop-grow,Drop&Grow,https://devpost.com/software/drop-grow,S2,7.0,4.5,7.0,6.0,24.5,0.81,CLAIM_ONLY,,screenshots/drop-grow.png
2246,pa-in-your-pocket-household-actions,PA in Your Pocket: Household Actions,https://devpost.com/software/pa-in-your-pocket-household-actions,S2,7.0,4.5,6.5,6.5,24.5,0.81,CLAIM_ONLY,,screenshots/pa-in-your-pocket-household-actions.png
2247,tripster-f3hk60,Tripster,https://devpost.com/software/tripster-f3hk60,S2,7.0,4.5,6.5,6.5,24.5,0.8,VERIFIED_RUNTIME,,screenshots/tripster-f3hk60.png
2248,grant-scout-webmcp,Grant Scout + WebMCP,https://devpost.com/software/grant-scout-webmcp,S2,7.0,4.0,7.5,6.0,24.5,0.88,CLAIM_ONLY,,screenshots/grant-scout-webmcp.png
2249,pcmcp,PCMCP,https://devpost.com/software/pcmcp,S1,7.0,4.0,6.5,7.0,24.5,0.515,UNVERIFIED,,screenshots/pcmcp.png
2250,persona-the-embodied-webmcp-ai-agent,Persona — The Embodied WebMCP AI Agent,https://devpost.com/software/persona-the-embodied-webmcp-ai-agent,S2,7.0,3.5,6.0,8.0,24.5,0.88,CLAIM_ONLY,,screenshots/persona-the-embodied-webmcp-ai-agent.png
2251,webmcp-zero-trust-vault,WebMCP Zero-Trust Vault,https://devpost.com/software/webmcp-zero-trust-vault,S1,7.0,3.0,7.5,7.0,24.5,0.44,UNVERIFIED,,screenshots/webmcp-zero-trust-vault.png
2252,boardmind-gsu54k,BoardMind,https://devpost.com/software/boardmind-gsu54k,S1,6.5,5.0,7.5,5.5,24.5,0.48,UNVERIFIED,,screenshots/boardmind-gsu54k.png
2253,tailwind-editor-with-webmcp,Tailwind Editor with WEBMCP,https://devpost.com/software/tailwind-editor-with-webmcp,S1,6.5,5.0,7.0,6.0,24.5,0.54,UNVERIFIED,,screenshots/tailwind-editor-with-webmcp.png
2254,bustravelassistant,BusTravelAssistant,https://devpost.com/software/bustravelassistant,S1,6.5,4.5,7.5,6.0,24.5,0.585,UNVERIFIED,,screenshots/bustravelassistant.png
2255,request-inbox-with-webmcp,Request inbox with webMCP + MCP,https://devpost.com/software/request-inbox-with-webmcp,S1,6.0,6.0,7.0,5.5,24.5,0.62,UNVERIFIED,,screenshots/request-inbox-with-webmcp.png
2256,shopmcp,ShopMCP,https://devpost.com/software/shopmcp,S1,6.0,6.0,7.0,5.5,24.5,0.65,UNVERIFIED,,screenshots/shopmcp.png
2257,attendly-aq7l2c,Attendly,https://devpost.com/software/attendly-aq7l2c,S1,6.0,5.5,7.5,5.5,24.5,0.535,UNVERIFIED,,screenshots/attendly-aq7l2c.png
2258,openplan,OpenPlan,https://devpost.com/software/openplan,S1,6.0,5.5,7.5,5.5,24.5,0.565,UNVERIFIED,,screenshots/openplan.png
2259,agentdom,AgentDom,https://devpost.com/software/agentdom,S1,6.0,5.5,7.0,6.0,24.5,0.615,UNVERIFIED,,screenshots/agentdom.png
2260,hvac-intake-eval-workbench,HVAC Intake Eval Workbench,https://devpost.com/software/hvac-intake-eval-workbench,S1,6.0,5.5,7.0,6.0,24.5,0.605,UNVERIFIED,,screenshots/hvac-intake-eval-workbench.png
2261,quild,Quild,https://devpost.com/software/quild,S1,6.0,5.5,7.0,6.0,24.5,0.625,UNVERIFIED,,screenshots/quild.png
2262,shopwise-ai,ShopWise AI,https://devpost.com/software/shopwise-ai,S1,6.0,5.5,7.0,6.0,24.5,0.63,UNVERIFIED,,screenshots/shopwise-ai.png
2263,superweb-mcp,Superweb-mcp,https://devpost.com/software/superweb-mcp,S1,6.0,5.5,7.0,6.0,24.5,0.63,UNVERIFIED,,screenshots/superweb-mcp.png
2264,bdt-callbridge,BDT CallBridge,https://devpost.com/software/bdt-callbridge,S1,6.0,5.0,7.5,6.0,24.5,0.58,UNVERIFIED,,screenshots/bdt-callbridge.png
2265,commentintelligence,CommentIntelligence,https://devpost.com/software/commentintelligence,S1,6.0,5.0,7.5,6.0,24.5,0.585,UNVERIFIED,,screenshots/commentintelligence.png
2266,datalens-heorwg,datalens,https://devpost.com/software/datalens-heorwg,S1,6.0,5.0,7.5,6.0,24.5,0.55,UNVERIFIED,,screenshots/datalens-heorwg.png
2267,suggetapi,SuggestAPI,https://devpost.com/software/suggetapi,S1,6.0,5.0,7.5,6.0,24.5,0.545,UNVERIFIED,,screenshots/suggetapi.png
2268,agentready-vp9kxe,AgentReady,https://devpost.com/software/agentready-vp9kxe,S1,6.0,5.0,7.0,6.5,24.5,0.555,UNVERIFIED,,screenshots/agentready-vp9kxe.png
2269,system-design-studio-g54qo2,System Design Studio,https://devpost.com/software/system-design-studio-g54qo2,S1,6.0,5.0,7.0,6.5,24.5,0.505,UNVERIFIED,,screenshots/system-design-studio-g54qo2.png
2270,devpilot-webmcp,DevPilot WebMCP,https://devpost.com/software/devpilot-webmcp,S1,6.0,4.5,8.0,6.0,24.5,0.455,UNVERIFIED,,screenshots/devpilot-webmcp.png
2271,the-mind-archetype,The Mind Archetype,https://devpost.com/software/the-mind-archetype,S1,6.0,4.5,8.0,6.0,24.5,0.525,UNVERIFIED,,screenshots/the-mind-archetype.png
2272,browse-pilot,browse pilot,https://devpost.com/software/browse-pilot,S1,5.5,6.0,7.0,6.0,24.5,0.56,UNVERIFIED,,screenshots/browse-pilot.png
2273,formless-health,Formless,https://devpost.com/software/formless-health,S1,5.5,3.5,8.0,7.5,24.5,0.485,UNVERIFIED,,screenshots/formless-health.png
2274,echo-fx8zv5,Echo,https://devpost.com/software/echo-fx8zv5,S1,5.0,5.0,8.0,6.5,24.5,0.525,UNVERIFIED,,screenshots/echo-fx8zv5.png
2275,verbe,Verbe,https://devpost.com/software/verbe,S1,5.0,4.5,7.5,7.5,24.5,0.485,UNVERIFIED,,screenshots/verbe.png
2276,semantic-loop-devops-demonstrator,Semantic Loop DevOps Demonstrator,https://devpost.com/software/semantic-loop-devops-demonstrator,S2,8.5,1.0,7.0,7.5,24.0,0.88,FAILED,,screenshots/semantic-loop-devops-demonstrator.png
2277,remap-qx3gol,remap,https://devpost.com/software/remap-qx3gol,S2,8.5,1.0,6.5,8.0,24.0,0.875,FAILED,,screenshots/remap-qx3gol.png
2278,corealm,Corealm,https://devpost.com/software/corealm,S2,8.0,2.0,5.5,8.5,24.0,0.83,FAILED,,screenshots/corealm.png
2279,weave-16xa28,Weave,https://devpost.com/software/weave-16xa28,S2,8.0,1.5,7.0,7.5,24.0,0.82,VIDEO_VERIFIED,,screenshots/weave-16xa28.png
2280,attune-tlxwd8,Attune,https://devpost.com/software/attune-tlxwd8,S2,8.0,1.5,6.5,8.0,24.0,0.87,FAILED,,screenshots/attune-tlxwd8.png
2281,agentinbox,AgentInbox,https://devpost.com/software/agentinbox,S2,8.0,1.0,8.0,7.0,24.0,0.81,FAILED,,screenshots/agentinbox.png
2282,bridgeable-bridging-the-gap,BridgeAble - Bridging The Gap,https://devpost.com/software/bridgeable-bridging-the-gap,S2,8.0,1.0,8.0,7.0,24.0,0.85,FAILED,,screenshots/bridgeable-bridging-the-gap.png
2283,rippletrace,RippleTrace,https://devpost.com/software/rippletrace,S2,8.0,1.0,8.0,7.0,24.0,0.86,FAILED,,screenshots/rippletrace.png
2284,bestprice-shop-with-the-page-not-around-it,"BestPrice: shop with the page, not around it",https://devpost.com/software/bestprice-shop-with-the-page-not-around-it,S2,8.0,1.0,7.5,7.5,24.0,0.835,FAILED,,screenshots/bestprice-shop-with-the-page-not-around-it.png
2285,gridbrief-tr,GridBrief TR,https://devpost.com/software/gridbrief-tr,S2,8.0,1.0,7.5,7.5,24.0,0.915,UNVERIFIED,,screenshots/gridbrief-tr.png
2286,agentic-wijaywi,Agentic Wijaywi,https://devpost.com/software/agentic-wijaywi,S2,8.0,1.0,7.0,8.0,24.0,0.74,FAILED,,screenshots/agentic-wijaywi.png
2287,groundline-1lw4f8,Groundline,https://devpost.com/software/groundline-1lw4f8,S2,8.0,1.0,7.0,8.0,24.0,0.865,FAILED,,screenshots/groundline-1lw4f8.png
2288,huge-zucchini-1,Heap-4,https://devpost.com/software/huge-zucchini-1,S2,8.0,1.0,7.0,8.0,24.0,0.905,FAILED,,screenshots/huge-zucchini-1.png
2289,tapfill,tapfill,https://devpost.com/software/tapfill,S2,8.0,1.0,7.0,8.0,24.0,0.91,FAILED,,screenshots/tapfill.png
2290,sendero,Sendero,https://devpost.com/software/sendero,S2,7.5,3.0,7.0,6.5,24.0,0.85,CLAIM_ONLY,,screenshots/sendero.png
2291,ai-usage-skill-visualizer-webmcp-edition,Chrome Extension × WebMCP × AI Usage Skill Visualizer,https://devpost.com/software/ai-usage-skill-visualizer-webmcp-edition,S2,7.5,1.0,7.0,8.5,24.0,0.8,FAILED,,screenshots/ai-usage-skill-visualizer-webmcp-edition.png
2292,go-lmm-best,go.lmm.best,https://devpost.com/software/go-lmm-best,S2,7.0,5.0,5.0,7.0,24.0,0.865,CLAIM_ONLY,,screenshots/go-lmm-best.png
2293,homeops,HomeOps,https://devpost.com/software/homeops,S2,7.0,4.0,7.0,6.0,24.0,0.84,CLAIM_ONLY,,screenshots/homeops.png
2294,rapier,rapier,https://devpost.com/software/rapier,S2,7.0,4.0,6.0,7.0,24.0,0.82,CLAIM_ONLY,,screenshots/rapier.png
2295,whofollows,WhoFollows,https://devpost.com/software/whofollows,S2,7.0,4.0,6.0,7.0,24.0,0.85,UNVERIFIED,,screenshots/whofollows.png
2296,terrain-leads,Terrain Leads,https://devpost.com/software/terrain-leads,S2,7.0,3.5,7.0,6.5,24.0,0.845,CLAIM_ONLY,,screenshots/terrain-leads.png
2297,meshr,meshr,https://devpost.com/software/meshr,S1,7.0,3.5,6.5,7.0,24.0,0.47,UNVERIFIED,,screenshots/meshr.png
2298,novelist-h8ry21,Novelist,https://devpost.com/software/novelist-h8ry21,S2,7.0,3.0,6.5,7.5,24.0,0.81,CLAIM_ONLY,,screenshots/novelist-h8ry21.png
2299,dissent,Dissent,https://devpost.com/software/dissent,S2,7.0,2.5,7.0,7.5,24.0,0.84,UNVERIFIED,,screenshots/dissent.png
2300,clever-mango-s-ai-tool-scout-cleverkitools-com,"Clever Mango's ""AI Tool Scout""    (cleverkitools.com)",https://devpost.com/software/clever-mango-s-ai-tool-scout-cleverkitools-com,S2,6.5,6.0,6.0,5.5,24.0,0.785,REPO_VERIFIED,,screenshots/clever-mango-s-ai-tool-scout-cleverkitools-com.png
2301,uzmed,uzmed,https://devpost.com/software/uzmed,S1,6.5,4.5,8.0,5.0,24.0,0.56,UNVERIFIED,,screenshots/uzmed.png
2302,the-interdependency-mcp,TIW WebMCP,https://devpost.com/software/the-interdependency-mcp,S1,6.5,4.5,6.0,7.0,24.0,0.375,UNVERIFIED,,screenshots/the-interdependency-mcp.png
2303,intentcart-agent-native-collaborative-shopping,IntentCart — Agent-Native Collaborative Shopping,https://devpost.com/software/intentcart-agent-native-collaborative-shopping,S1,6.0,5.5,7.0,5.5,24.0,0.425,UNVERIFIED,,screenshots/intentcart-agent-native-collaborative-shopping.png
2304,aligna,Aligna,https://devpost.com/software/aligna,S1,6.0,5.0,7.0,6.0,24.0,0.54,UNVERIFIED,,screenshots/aligna.png
2305,behaviorlab-2w3fev,BehaviorLab,https://devpost.com/software/behaviorlab-2w3fev,S1,6.0,5.0,7.0,6.0,24.0,0.58,UNVERIFIED,,screenshots/behaviorlab-2w3fev.png
2306,campuspilot-agentic-campus-os,CampusPilot — Agentic Campus OS,https://devpost.com/software/campuspilot-agentic-campus-os,S1,6.0,5.0,7.0,6.0,24.0,0.565,UNVERIFIED,,screenshots/campuspilot-agentic-campus-os.png
2307,harmonyia,HARMONYIA,https://devpost.com/software/harmonyia,S1,6.0,5.0,7.0,6.0,24.0,0.51,UNVERIFIED,,screenshots/harmonyia.png
